,yt_id,start_time,end_time,tag_strings,laughter
18017,NCJKeMInMlY,30.000,40.000,['/m/09x0r'],False
18018,jYZ__Oi9V2U,3.000,13.000,"['/m/01hsr_', '/m/09x0r']",False
18019,pPdBfbedskM,30.000,40.000,['/m/09x0r'],False
18020,8tVDI2-T2HE,3.000,13.000,"['/m/02mk9', '/m/07q2z82']",False
18021,HEbH_R8O_9s,210.000,220.000,"['/m/06hck5', '/m/06wzb', '/m/07rjwbb']",False
18022,DVzhGhkEiug,300.000,310.000,['/m/04rlf'],False
18023,-N5s1xwS4pQ,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18024,JsW5qUEUp60,30.000,40.000,['/m/04rlf'],False
18025,Sk08D2hhY10,20.000,30.000,['/m/0g6b5'],False
18026,z8nCnVkzAMs,60.000,70.000,['/m/04rlf'],False
18027,-WVFLtEXEKo,30.000,40.000,"['/m/018vs', '/m/0342h', '/m/04rlf', '/m/04szw']",False
18028,9-xdFWaXVrU,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18029,4CJBv8EqcwU,30.000,40.000,"['/m/02qldy', '/m/02zsn', '/m/09x0r']",False
18030,EIKQLZUDHP0,30.000,40.000,"['/m/02qldy', '/m/05zppz', '/m/09x0r']",False
18031,zuh1PeAxGuQ,110.000,120.000,"['/m/015p6', '/m/068hy', '/m/09x0r']",False
18032,hFURcfbzj_E,30.000,40.000,"['/m/04rlf', '/m/0ggq0m']",False
18033,iogkiHnwPcs,510.000,520.000,['/t/dd00129'],False
18034,bU9yKVLjjjg,160.000,170.000,"['/m/04rlf', '/m/064t9', '/m/06by7', '/m/0dl5d']",False
18035,AwwgKx9BNiM,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18036,A12IkQqT3eQ,24.000,34.000,['/m/09x0r'],False
18037,3pYtYq9VN5E,30.000,40.000,['/m/09x0r'],False
18038,nztaX7mfhlc,0.000,9.000,"['/m/04rlf', '/m/09x0r']",False
18039,Rn6ilJFgXG8,30.000,40.000,['/m/04rlf'],False
18040,d8OQ6_kIAVo,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18041,-nCITsaL8hQ,30.000,40.000,"['/m/0342h', '/m/042v_gx', '/m/04rlf', '/m/04szw', '/m/07s0s5r', '/m/09x0r', '/m/0fx80y']",False
18042,5BeqUVChAng,30.000,40.000,['/m/09x0r'],False
18043,lWtvycrzLBs,70.000,80.000,"['/m/09x0r', '/t/dd00125']",False
18044,va9dq1ijXEc,80.000,90.000,"['/m/015lz1', '/m/06bxc']",False
18045,5JiVGrR_uIc,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18046,DMU38cv6JWs,50.000,60.000,"['/m/07p6mqd', '/m/07rrlb6', '/m/0838f', '/m/09x0r']",False
18047,156uczbVNRI,90.000,100.000,['/m/03q5t'],False
18048,pOh_5Z6LiFY,50.000,60.000,"['/m/04rlf', '/t/dd00004', '/t/dd00126']",False
18049,00S8ZUmyvpc,30.000,40.000,['/t/dd00004'],False
18050,3Ku3aJ0mq5k,30.000,40.000,"['/m/02p0sh1', '/m/04rlf']",False
18051,hk0dTJshVYE,10.000,20.000,"['/m/04rlf', '/m/04szw']",False
18052,2N6Q8ZJPWwk,30.000,40.000,['/m/09x0r'],False
18053,m6OEjVDWj_8,450.000,460.000,"['/m/03qtwd', '/m/04rlf', '/m/06by7', '/m/07sbbz2', '/m/09x0r']",False
18054,EWSnThQ38u8,30.000,40.000,['/m/04rlf'],False
18055,ONqLvxCM6O8,0.000,10.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0k4j']",False
18056,i6XkxUTUQK4,400.000,410.000,"['/m/028ght', '/m/09x0r']",False
18057,RuRjIMn-NoY,30.000,40.000,['/m/07yv9'],False
18058,kEwx5h9fdLI,70.000,80.000,['/m/04rlf'],False
18059,-MyHwBVDu94,30.000,40.000,['/m/04rlf'],False
18060,5AnMqssQLlM,3.000,13.000,"['/m/07r04', '/m/07yv9']",False
18061,jkDdUDOWp2k,130.000,140.000,"['/m/05tny_', '/m/068hy', '/m/0bt9lr', '/m/0jbk']",False
18062,XvjmoJfYpE0,30.000,40.000,"['/m/02lkt', '/m/04rlf', '/m/09x0r']",False
18063,U5EN7feQMZI,360.000,370.000,"['/m/02sgy', '/m/0342h', '/m/04rlf', '/m/04szw', '/m/06by7', '/m/0fx80y']",False
18064,s5BGZkm4j3s,30.000,40.000,['/m/04rlf'],False
18065,3HTJaoewJew,30.000,40.000,['/m/09x0r'],False
18066,qPrYfMAdRio,100.000,110.000,"['/m/09x0r', '/t/dd00125']",False
18067,rAlOPHlgvWk,250.000,260.000,['/m/09x0r'],False
18068,10a9xxFY4kc,30.000,40.000,['/m/04rlf'],False
18069,O8mgk_0GwME,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18070,eVdPB55tJcU,30.000,40.000,['/m/04rlf'],False
18071,ajdwIPo8QKc,30.000,40.000,['/m/09x0r'],False
18072,2Qv--JofxBw,24.000,34.000,"['/m/018vs', '/m/0342h', '/m/04rlf', '/m/04szw', '/m/07s0s5r', '/m/0fx80y']",False
18073,5gSkmwXwUCQ,21.000,31.000,['/t/dd00005'],False
18074,MlnBYkV8-OI,21.000,31.000,"['/m/04rlf', '/m/09x0r']",False
18075,vRJkYS05Quo,20.000,30.000,"['/m/01kcd', '/m/04rlf', '/m/04szw', '/m/07gql']",False
18076,PoJyx5w6mFg,30.000,40.000,"['/m/068hy', '/m/09x0r', '/m/0bt9lr', '/m/0jbk']",False
18077,oMI03h7y88A,20.000,30.000,"['/m/026t6', '/m/02hnl', '/m/04rlf', '/m/04szw', '/m/06rvn', '/m/0l14md']",False
18078,P_DYFB9FekY,30.000,40.000,['/t/dd00067'],False
18079,jbLbBEKGrWc,40.000,50.000,['/m/04rlf'],False
18080,ST5JGWLR79k,30.000,40.000,['/m/09x0r'],False
18081,4t30Z8kLNqo,230.000,240.000,"['/m/04rlf', '/m/09x0r']",False
18082,oiBfUX4lk30,30.000,40.000,"['/m/01bjv', '/m/09x0r']",False
18083,GFD-yKqz1Xs,150.000,160.000,"['/m/025rv6n', '/m/07st89h', '/m/09b5t']",False
18084,HKKcAAH15Cc,240.000,250.000,"['/m/01d380', '/m/07k1x', '/m/0_ksk']",False
18085,00kiU4S0Fz0,30.000,40.000,"['/m/04rlf', '/t/dd00003']",False
18086,CeCSUX8N0us,30.000,40.000,['/m/04rlf'],False
18087,QEWgQANFnMo,30.000,40.000,['/m/04rlf'],False
18088,DWX-zCYS8aQ,160.000,170.000,"['/m/04rlf', '/m/08cyft']",False
18089,JZ8qGsMgJsQ,30.000,40.000,['/m/04rlf'],False
18090,U-ABwv08kvw,150.000,160.000,"['/m/02zsn', '/m/09x0r']",False
18091,M_ncVvvfNPY,2.000,12.000,['/m/09x0r'],False
18092,39L1orWtIKQ,30.000,40.000,"['/m/04rlf', '/t/dd00004']",False
18093,B875YXLts_I,30.000,40.000,"['/m/04rlf', '/m/07gxw']",False
18094,4o0h8hK7I3Y,30.000,40.000,['/m/04rlf'],False
18095,VKp__Af3N0E,30.000,40.000,['/m/04rlf'],False
18096,-v2ycwe-Nds,26.000,36.000,"['/m/03qtwd', '/m/053hz1', '/t/dd00135']",False
18097,-wll8HaRytM,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18098,ATmbXrMQGYI,7.000,17.000,['/m/04rlf'],False
18099,I6YxGfObPRo,10.000,20.000,"['/m/015lz1', '/m/04rlf', '/t/dd00125']",False
18100,A9lx-PaK_Tk,0.000,9.000,['/m/09x0r'],False
18101,tCjum0IQKaU,30.000,40.000,['/m/04rlf'],False
18102,mkDO5YKg7Do,320.000,330.000,"['/m/04k94', '/m/09x0r']",False
18103,NUZ9_cUOi2Y,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18104,s_g8AxYMSTs,30.000,40.000,"['/m/0342h', '/m/04rlf', '/m/04rzd', '/m/04szw', '/m/0fx80y', '/m/0l14_3']",False
18105,DNbrgt8htcc,30.000,40.000,['/m/04rlf'],False
18106,oDdx901QK6w,30.000,40.000,"['/m/04rlf', '/m/05pd6']",False
18107,fFcVz-myTLE,30.000,40.000,"['/m/04rlf', '/m/07pkxdp']",False
18108,ttGkwDK0ToY,30.000,40.000,['/m/09x0r'],False
18109,m_3lJ3covys,30.000,40.000,['/m/04rlf'],False
18110,_mhssxxq2m0,10.000,20.000,['/m/0z9c'],False
18111,050voiKWO4M,30.000,40.000,"['/m/04rlf', '/t/dd00035']",False
18112,HihDHVaXGEI,30.000,40.000,['/m/04rlf'],False
18113,emO7aSX5AlI,140.000,150.000,"['/m/0130jx', '/m/02jz0l', '/m/0838f']",False
18114,fywi31z8LCw,30.000,40.000,['/m/07jdr'],False
18115,0PP2F55KfW4,30.000,40.000,"['/m/04rlf', '/m/05rwpb', '/m/0l14gg']",False
18116,6eaTdXgFTdI,30.000,40.000,['/m/09x0r'],False
18117,W_qrNtDF1Kk,100.000,110.000,"['/m/0342h', '/m/042v_gx', '/m/04rlf', '/m/04szw', '/m/0fx80y']",False
18118,tibA8b0729g,250.000,260.000,['/m/09x0r'],False
18119,-ntA_oDSh3U,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18120,wNZJbE4pc_E,50.000,60.000,"['/m/07qc9xj', '/m/09x0r']",False
18121,jE7btO4952E,30.000,40.000,"['/m/03mb9', '/m/04rlf']",False
18122,pq4jAqNgANc,70.000,80.000,"['/m/01x3z', '/m/07qjznt']",False
18123,151Rl_oqBxc,30.000,40.000,['/m/04rlf'],False
18124,gX-zhYqITHA,30.000,40.000,['/m/04rlf'],False
18125,FdsjHZzi_rs,30.000,40.000,"['/m/015p6', '/m/09x0r', '/t/dd00125']",False
18126,4w2hdKA_2Ks,30.000,40.000,['/m/04rlf'],False
18127,G3CVMb9SwU0,5.000,15.000,['/m/09x0r'],False
18128,Lz14C98_3ew,140.000,150.000,['/m/04rlf'],False
18129,n1iJRBpC0wk,180.000,190.000,"['/m/09x0r', '/t/dd00125']",False
18130,7q8yg-ZROoU,30.000,40.000,['/m/09x0r'],False
18131,wvPCSXP9C3I,30.000,40.000,['/m/04rlf'],False
18132,6ao8ZzD4cUU,27.000,37.000,"['/m/04rlf', '/m/09x0r']",False
18133,wBOHGv1-sQ0,20.000,30.000,"['/m/04rlf', '/m/0fd3y']",False
18134,pjqewvHA0oE,30.000,40.000,['/m/09x0r'],False
18135,3Ahby-tRxUA,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18136,_GgIT6PK0As,30.000,40.000,['/m/04rlf'],False
18137,R0CfPQqXkqM,400.000,410.000,['/m/07yv9'],False
18138,8xbkDxaU4C0,30.000,40.000,['/m/04rlf'],False
18139,KQKXWF3FvSQ,28.000,38.000,['/m/0chx_'],False
18140,sp3UMkuoQis,10.000,20.000,['/m/0395lw'],False
18141,dDZ5wjo9L2s,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18142,kLo-vo1vteY,90.000,100.000,"['/m/015lz1', '/m/015vgc', '/m/04rlf']",False
18143,xT8Om5uG_HA,30.000,40.000,"['/m/04rlf', '/m/09x0r', '/t/dd00127']",False
18144,HHInhwW7IkU,30.000,40.000,['/m/09x0r'],False
18145,Ljhzn0fO6Hw,140.000,150.000,['/m/04rlf'],False
18146,02kFHg9_DE4,30.000,40.000,['/m/04rlf'],False
18147,dYDtz-gGdzY,200.000,210.000,['/m/09x0r'],False
18148,ELllM_ZjgwI,520.000,530.000,"['/m/09x0r', '/t/dd00129']",False
18149,cDwJob8gl1U,550.000,560.000,"['/m/09x0r', '/m/0ytgt']",False
18150,N9SPDSamdv0,410.000,420.000,"['/m/01p970', '/m/0l14md']",False
18151,Wer6t1DO2Z8,30.000,40.000,['/m/04rlf'],False
18152,JQFSUlXQI5o,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18153,ObMydrr38SI,30.000,40.000,"['/m/04rlf', '/m/05zppz', '/m/09x0r']",False
18154,rY3BoPhgD3k,30.000,40.000,"['/m/04rlf', '/m/07swgks']",False
18155,ebETJHV0x8Y,30.000,40.000,['/m/09x0r'],False
18156,NJ1HsIOOaCo,0.000,10.000,"['/m/014zdl', '/m/04rlf', '/m/07pxg6y', '/m/09x0r']",False
18157,20XC8ivNbNw,70.000,80.000,['/m/09x0r'],False
18158,PXYm3nB44WQ,0.000,10.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0k4j']",False
18159,TQnAAecYQPc,400.000,410.000,"['/m/01xqw', '/m/04rlf', '/m/04szw', '/m/05pd6', '/m/07y_7', '/m/0ggq0m', '/m/0l14_3']",False
18160,6ChtXCuD3qI,100.000,110.000,['/m/04rlf'],False
18161,cYnRl-Mc2FQ,0.000,10.000,['/m/07yv9'],False
18162,B37T6jQHlLo,23.000,33.000,"['/m/04rlf', '/m/09x0r']",False
18163,52iaYdgPdds,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18164,QHZ2vSWhwFU,5.000,15.000,"['/m/07bgp', '/m/07q0h5t', '/m/09x0r']",False
18165,5XCJ8IXFxps,30.000,40.000,"['/m/026t6', '/m/02hnl', '/m/04rlf', '/m/04szw', '/m/0bm02']",False
18166,UOJHyV0Fr6k,50.000,60.000,"['/m/032s66', '/m/04zjc']",False
18167,yLP_kGBwUfo,30.000,40.000,"['/m/04rlf', '/m/07pkxdp']",False
18168,fE83U3BlFUQ,30.000,40.000,['/m/09x0r'],False
18169,45x-P1D--Jw,440.000,450.000,"['/m/013y1f', '/m/04rlf']",False
18170,G1P_JCpkeGE,30.000,40.000,['/m/04rlf'],False
18171,P3QssKsrJhs,30.000,40.000,['/m/09x0r'],False
18172,d1EtsQ1l7wU,30.000,40.000,"['/m/04rlf', '/m/04szw', '/m/07y_7']",False
18173,1yhrQ90Dc3A,30.000,40.000,"['/m/07q7njn', '/m/09x0r']",False
18174,3AqjuFEtt4E,0.000,10.000,"['/m/07yv9', '/m/0k4j']",False
18175,0idebkYn684,24.000,34.000,"['/m/04rlf', '/m/09x0r']",False
18176,5LqaLA5xPVU,150.000,160.000,['/m/07pzfmf'],False
18177,cTC6Jy-AGGs,27.000,37.000,"['/m/07q2z82', '/m/07yv9', '/m/0k4j']",False
18178,HyytVE-xiWQ,30.000,40.000,['/m/09x0r'],False
18179,yA0eqI-ZxiQ,30.000,40.000,['/m/04rlf'],False
18180,2hdZCWTf53o,30.000,40.000,"['/m/04rlf', '/m/0m0jc']",False
18181,5gZXuie-Q3w,30.000,40.000,"['/m/02lkt', '/m/04rlf', '/m/07gxw']",False
18182,D8LwHxJzQgk,30.000,40.000,['/m/04rlf'],False
18183,jZxwInGlfeo,60.000,70.000,"['/m/04rlf', '/t/dd00031']",False
18184,VJdgDWliWYQ,30.000,40.000,"['/m/03qtwd', '/m/09x0r', '/m/0h0rv', '/t/dd00126']",False
18185,TBS3Gdp9h_w,30.000,40.000,['/m/04rlf'],False
18186,Mr8k1aMFMkY,30.000,40.000,['/m/09x0r'],False
18187,TTFb0qM_LMk,120.000,130.000,"['/m/018j2', '/m/04rlf', '/m/07y_7']",False
18188,TRJEJ1tzqyA,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18189,-Q3gkK9eY70,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18190,3DHzkZ0zNgM,30.000,40.000,['/m/04rlf'],False
18191,W57Lufgszjs,460.000,470.000,"['/m/07qlf79', '/m/09x0r']",False
18192,3dID6K0DT78,10.000,20.000,"['/m/07sr1lc', '/m/09x0r']",False
18193,0Ua7I1ILoJw,30.000,40.000,['/m/07qlf79'],False
18194,TlQJAoLdY9Q,30.000,40.000,['/m/04rlf'],False
18195,Q9dAhn-IL-g,30.000,40.000,"['/m/04rlf', '/t/dd00035']",False
18196,d2vIA2E9Kv0,270.000,280.000,"['/m/04rlf', '/m/09x0r']",False
18197,wIk5D6Odyv8,22.000,32.000,['/m/09x0r'],False
18198,nAkojquRpBc,120.000,130.000,"['/m/09x0r', '/t/dd00125', '/t/dd00126']",False
18199,cdhtlolkKHU,60.000,70.000,"['/m/015lz1', '/m/04rlf', '/m/0l14jd']",False
18200,tXRYCEuJRso,0.000,10.000,"['/m/03_d0', '/m/04rlf']",False
18201,QzLfo1jT8eA,30.000,40.000,"['/m/04rlf', '/m/04szw']",False
18202,6xH2ZSRZOC4,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18203,pK34E4nUgBY,30.000,40.000,"['/m/028sqc', '/m/04rlf', '/m/0l14gg']",False
18204,EV6q91qcK7A,30.000,40.000,['/m/04rlf'],False
18205,t83iDbyvVlo,80.000,90.000,"['/m/09x0r', '/m/0d31p']",False
18206,HZVYYBRq8I4,10.000,20.000,"['/m/09x0r', '/t/dd00126']",False
18207,WlZIREAHoeg,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18208,nZ48MGiPL2Q,40.000,50.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",False
18209,TfjYZUiOkUw,150.000,160.000,['/m/07yv9'],False
18210,Ag2Qjm8XG-Y,5.000,15.000,"['/m/04rlf', '/m/09x0r']",False
18211,8GZpJawphmU,30.000,40.000,['/m/07swgks'],False
18212,1yuRn9t1O8A,30.000,40.000,"['/m/02sgy', '/m/0342h', '/m/04rlf', '/m/04szw', '/m/0fx80y']",False
18213,UO1tZn4-sb0,14.000,24.000,['/m/09x0r'],False
18214,T6u7nsqHR4k,30.000,40.000,"['/m/07yv9', '/m/09x0r', '/m/0gvgw0']",False
18215,LmCbuPAuDRc,20.000,30.000,"['/m/07r04', '/m/07yv9', '/m/09x0r', '/t/dd00067']",False
18216,-kGl_9yYDnI,30.000,40.000,['/m/09x0r'],False
18217,AruVXCKwAK0,18.000,28.000,"['/m/04rlf', '/m/09x0r']",False
18218,i4TsoqSOqA8,150.000,160.000,"['/m/04rlf', '/m/0c1dj']",False
18219,9909s-DWV74,30.000,40.000,"['/m/0199g', '/m/07yv9']",False
18220,JFDqXnFj9sE,30.000,40.000,"['/m/04rlf', '/m/09x0r', '/m/0l14md']",False
18221,H1r5-uhI99s,60.000,70.000,['/m/01kcd'],False
18222,FGhvhGKpgII,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18223,_7CG4k6Px4U,50.000,60.000,"['/m/04rlf', '/m/05lls']",False
18224,rxgP-MOsIs8,26.000,36.000,"['/m/04rlf', '/m/09x0r']",False
18225,s-f5hOV9AyA,120.000,130.000,['/m/04rlf'],False
18226,JcL1nFLIJcI,280.000,290.000,"['/m/07yv9', '/m/09x0r']",False
18227,_1jdglD3Bc0,30.000,40.000,"['/m/09x0r', '/t/dd00126', '/t/dd00127']",False
18228,DTtWQN8UgOc,0.000,10.000,['/m/09ct_'],False
18229,0Is79GMr86A,0.000,10.000,"['/m/012f08', '/m/02mk9', '/m/04rlf', '/m/07yv9', '/m/0btp2', '/m/0k4j', '/t/dd00067']",False
18230,Q4cpZUq39pc,30.000,40.000,['/m/04rlf'],False
18231,PuDkyFKPSVE,30.000,40.000,['/m/09x0r'],False
18232,27fJoOSZ1xg,30.000,40.000,['/m/04rlf'],False
18233,Jm35ULKuMCA,310.000,320.000,"['/m/019jd', '/m/02rlv9', '/m/04rlf', '/m/07yv9']",False
18234,LWpzp0FmIdk,30.000,40.000,"['/m/09x0r', '/t/dd00125']",False
18235,bQ3I_Vzds7Y,30.000,40.000,['/m/09x0r'],False
18236,1gpf8yQuxB4,30.000,40.000,['/m/04rlf'],False
18237,6p7xqWqZBvw,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18238,4-29s4eXmSY,30.000,40.000,['/m/09x0r'],False
18239,SAT2CSv1d-M,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18240,5yzlg5MAsB8,30.000,40.000,['/m/09x0r'],False
18241,CGRlju3dZSo,60.000,70.000,"['/m/015lz1', '/m/04rlf']",False
18242,7Z9_4AukPuk,30.000,40.000,"['/m/02x8m', '/m/03_d0', '/m/04rlf']",False
18243,139NFn4O5P4,30.000,40.000,['/m/04rlf'],False
18244,1quNqgmsFCs,30.000,40.000,['/m/07yv9'],False
18245,2ni8wGFB0qY,30.000,40.000,"['/m/02x8m', '/m/04rlf']",False
18246,-sbcksPytk4,30.000,40.000,"['/m/02qldy', '/m/05zppz', '/m/09x0r']",False
18247,dDBUQtyYOAY,90.000,100.000,"['/m/015lz1', '/m/04rlf']",False
18248,bIpiK2663fY,140.000,150.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0k4j']",False
18249,4qH0bSofaus,30.000,40.000,['/m/04rlf'],False
18250,-SJ-fquDYZw,30.000,40.000,['/m/09x0r'],False
18251,upUvwrM9T_Y,40.000,50.000,['/m/0llzx'],False
18252,abJ8uIWpoTs,60.000,70.000,"['/m/07rjwbb', '/m/07yv9', '/m/09x0r', '/m/0cmf2']",False
18253,18skoUqcPZM,30.000,40.000,['/m/09x0r'],False
18254,-MoRi4q1KUE,30.000,40.000,['/m/09x0r'],False
18255,0NLGiBxqQKM,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18256,yzAo5oQgxCc,30.000,40.000,"['/m/04rlf', '/m/04szw', '/m/07y_7']",False
18257,p1wv-ybL5bI,0.000,10.000,"['/m/09x0r', '/m/0j2kx']",False
18258,mQM50FN04xE,30.000,40.000,"['/m/01bjv', '/m/07yv9', '/m/09x0r']",False
18259,3WTY_qgn3Jk,30.000,40.000,"['/m/02lkt', '/m/04rlf', '/m/07s72n']",False
18260,6TA_l2Nk_ao,200.000,210.000,"['/m/04rlf', '/m/09x0r', '/t/dd00128']",False
18261,QmFCZo_g3h0,130.000,140.000,['/m/0838f'],False
18262,S-DmsL04GQw,30.000,40.000,['/m/09x0r'],False
18263,3jCapubfzkg,30.000,40.000,['/m/09x0r'],False
18264,-NiVTQqkrRs,30.000,40.000,"['/m/02sgy', '/m/0342h', '/m/04rlf', '/m/04szw', '/m/07s0s5r', '/m/0fx80y']",False
18265,-UHHuQfrNEw,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18266,ZL15klPhBaE,30.000,40.000,"['/m/015p6', '/m/0jbk']",False
18267,Cp7l_P0mzLw,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18268,-cKUhab9aaM,12.000,22.000,"['/m/04rlf', '/m/07qdb04']",False
18269,yAEdaj7LjgU,30.000,40.000,"['/m/04cvmfc', '/m/0jbk']",False
18270,6GIiHaCDMLg,160.000,170.000,"['/m/02lkt', '/m/02x8m', '/m/03mb9', '/m/04rlf']",False
18271,snrayNc510Y,0.000,10.000,"['/m/0342h', '/m/04rlf', '/m/04szw', '/m/0fx80y']",False
18272,771vS_t4Rbk,30.000,40.000,"['/m/02zsn', '/m/09x0r']",False
18273,-ohDkDXlJRs,30.000,40.000,['/m/04rlf'],False
18274,bBfebB7t6Nw,200.000,210.000,"['/m/03gvt', '/m/04rlf']",False
18275,jmP9eP6ejaI,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18276,0FXF0O8PgPQ,30.000,40.000,['/m/04rlf'],False
18277,tFyMejcW0X0,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18278,dm4I3C-dqVg,30.000,40.000,['/m/09x0r'],False
18279,TUFa4JSOmkY,30.000,40.000,['/m/09x0r'],False
18280,THgBmEp0YAw,30.000,40.000,['/m/09x0r'],False
18281,DT8tfjyuCPU,430.000,440.000,"['/m/09x0r', '/t/dd00125']",False
18282,3icCs8tVcKE,30.000,40.000,['/m/09x0r'],False
18283,5FuOdFGV8BY,25.000,35.000,"['/m/068hy', '/m/07r_k2n', '/m/09x0r', '/m/0bt9lr', '/m/0jbk']",False
18284,Ma22jNNTQK0,60.000,70.000,['/m/09x0r'],False
18285,2xMh7c3e7Nk,30.000,40.000,['/m/04rlf'],False
18286,OtFr2GTdfxE,10.000,20.000,"['/m/068hy', '/m/068zj', '/m/09x0r', '/m/0jbk']",False
18287,2wjJOMhkcO4,3.000,13.000,['/m/09x0r'],False
18288,zevEzdWw02c,40.000,50.000,['/m/09x0r'],False
18289,8_uJU2fLjKg,20.000,30.000,['/m/01d3sd'],False
18290,Jspim3KSzS4,180.000,190.000,"['/m/015lz1', '/m/04rlf', '/m/07p6fty']",False
18291,wUiwvwnCuwM,16.000,26.000,"['/m/04rlf', '/m/09x0r']",False
18292,6IjoHtAKH1I,3.000,13.000,"['/m/04rlf', '/m/09x0r']",False
18293,8IqLTsiVaOU,30.000,40.000,['/m/09x0r'],False
18294,-6DpLAHMFa8,30.000,40.000,['/m/09x0r'],False
18295,Ett4YIPGXHw,180.000,190.000,"['/m/04rlf', '/m/06bxc']",False
18296,XekDGknV9XU,30.000,40.000,['/m/04rlf'],False
18297,eSfotWqBHO8,70.000,80.000,"['/m/04rlf', '/m/06bxc', '/m/0glt670']",False
18298,6w9EAV2_x0Q,130.000,140.000,['/t/dd00128'],False
18299,mAM8HaAJBuk,30.000,40.000,['/m/09x0r'],False
18300,hp7ivXbjMA8,30.000,40.000,"['/m/07yv9', '/m/09x0r']",False
18301,2vzwk2K7mCI,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18302,VMIKaP0Ahbg,12.000,22.000,"['/m/0l7xg', '/t/dd00077']",False
18303,QlNXe3c_qnk,60.000,70.000,"['/m/025td0t', '/m/02cjck', '/m/04rlf']",False
18304,KhA8zVTrVzg,30.000,40.000,['/m/09x0r'],False
18305,TSva-YHWZI0,0.000,10.000,"['/m/04rlf', '/m/0l14gg']",False
18306,2sHGPGe8q1o,30.000,40.000,['/m/04rlf'],False
18307,nLamnA0MjF4,240.000,250.000,['/t/dd00125'],False
18308,21b735fCi0U,30.000,40.000,['/m/09x0r'],False
18309,7-FWRXBkH70,30.000,40.000,"['/m/068hy', '/m/0bt9lr', '/m/0jbk']",False
18310,R_BDYW1Q8Q4,30.000,40.000,['/m/09x0r'],False
18311,I4kmcyuP8-o,40.000,50.000,"['/m/04rlf', '/m/04szw', '/m/0fx80y', '/m/0jtg0']",False
18312,8pzFI_DihfM,30.000,40.000,['/m/09x0r'],False
18313,_XyZgZ0XC3w,120.000,130.000,"['/m/01xqw', '/m/07y_7', '/m/0l14_3']",False
18314,UhwC9BBv2DI,30.000,40.000,['/m/04rlf'],False
18315,8vriGPCwEpQ,0.000,10.000,['/m/07yv9'],False
18316,GbB9LwV5mjU,30.000,40.000,['/m/04rlf'],False
18317,XnSiu-ShNOA,30.000,40.000,"['/m/04rlf', '/m/0c1dj']",False
18318,MOEMnf4fZGI,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18319,5bPsvUOW-Cc,30.000,40.000,"['/m/04rlf', '/m/09x0r', '/t/dd00035']",False
18320,vXF57PU-FVA,30.000,40.000,"['/m/04rlf', '/m/0c1dj']",False
18321,2hc5ftTsXTo,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18322,fiuHV-jJKio,70.000,80.000,"['/m/04rlf', '/m/09x0r', '/t/dd00129']",False
18323,w-hlNz6hch8,30.000,40.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j']",False
18324,LjTIZ7RuRDY,290.000,300.000,"['/m/07rjzl8', '/m/09x0r']",False
18325,Juz2DLqtAgg,90.000,100.000,['/m/0283d'],False
18326,CAX3qqgBxf0,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
18327,hp1hg5SeLh0,4.000,14.000,['/m/09x0r'],False
18328,EWokRrHmSYs,30.000,40.000,"['/m/028ght', '/m/04rlf', '/m/09x0r']",False
18329,pRXxFnfbOYs,10.000,20.000,"['/m/06_fw', '/m/09x0r']",False
18330,jFsNh0GVpDk,170.000,180.000,"['/m/04rlf', '/m/0g293']",False
18331,JiUKm8VHC98,0.000,10.000,"['/m/07rknqz', '/m/0h9mv']",False
